gene	community
MRPL54	17
MTIF2	17
ATP1A3	17
MRPL51	17
NDUFS4	17
TOMM6	17
SCAMP2	17
NDUFB5	17
MRPL47	17
TRUB2	17
MRPL11	17
SLC39A8	17
ECHDC1	17
ATG101	17
MRPS12	17
CLPB	17
MRPL41	17
SUCLG2	17
KIAA1191	17
POLRMT	17
DNAJA3	17
PDHB	17
TMCO1	17
GADD45GIP1	17
TM9SF4	17
MRPL57	17
CYP1B1	17
NDUFS8	17
COA6	17
ERAP1	17
BCAP29	17
SLC39A14	17
KIAA0087	17
SLC35F6	17
MPV17	17
BCAP31	17
LYRM4	17
TIMM9	17
NDUFB10	17
AIFM1	17
VMA21	17
CLUH	17
SMIM12	17
TIMM17A	17
NUDT19	17
PHPT1	17
ACBD5	17
MRPL14	17
MRPL43	17
FNTA	17
MRPL48	17
NDUFS3	17
SCO1	17
COQ4	17
MRPL12	17
NDUFC1	17
COA4	17
NDUFA9	17
PMPCB	17
ACSS1	17
HADH	17
PDSS2	17
XPO4	17
CLIC3	17
ACAD9	17
REEP5	17
ZDHHC7	17
COX10	17
FH	17
STOML2	17
SLC25A46	17
CLPP	17
ALDH3A2	17
GFM1	17
PMPCA	17
PTPN7	17
MRPS16	17
SLC25A15	17
CHCHD10	17
MRPL40	17
MRPL38	17
CISD3	17
MRPL18	17
MAVS	17
PDPR	17
ACAA2	17
VDAC3	17
TIMM50	17
CERS6	17
PDHA1	17
MRPL24	17
GHITM	17
SDHC	17
HAX1	17
HCCS	17
HSD17B4	17
ATAD3A	17
COA3	17
MRPS22	17
NDUFB4	17
TBC1D9	17
NME4	17
SLC16A1	17
TFAM	17
SGPL1	17
MRPS15	17
SARS2	17
LYRM2	17
MRPL2	17
DARS2	17
MRPS7	17
REEP3	17
ERAL1	17
FDX1	17
SLC25A12	17
SDHD	17
MRPS28	17
ATP1B1	17
NDUFAF4	17
NCDN	17
PPCS	17
PITRM1	17
ROMO1	17
MRPL9	17
TMEM70	17
OXCT1	17
UQCR10	17
VAC14	17
HMGCS1	17
ALDH1B1	17
TSFM	17
MRPL42	17
DNAJC9	17
NDUFA11	17
TMEM14C	17
GPAM	17
YME1L1	17
GNPTAB	17
MRPL34	17
POLG	17
JAGN1	17
KDM5A	17
TMX1	17
FAM162A	17
GRPEL1	17
ALDH1A1	17
MRPL44	17
LYRM7	17
HK1	17
NDUFA2	17
PLOD3	17
CERK	17
FXYD6	17
MRPL35	17
TARS2	17
TIMMDC1	17
NUS1	17
ECHS1	17
MRPL52	17
ACAT1	17
SFXN1	17
COQ9	17
FXN	17
GRPEL2	17
IDH3B	17
ELOVL1	17
COX8A	17
UXT	17
ALG8	17
TOMM40L	17
NDUFA10	17
NEIL3	17
SLC2A1	17
MRPL50	17
COQ5	17
PRELID1	17
COX15	17
PEX13	17
TIMM44	17
PEX2	17
SMDT1	17
BCKDHA	17
MRPS11	17
MFF	17
LRRC8A	17
CISD1	17
UQCR11	17
ETFB	17
TIMM22	17
EHHADH	17
AGPAT5	17
CHCHD1	17
MRPS5	17
MRPL32	17
MRPS21	17
SLC9A6	17
MRPS26	17
GCAT	17
ILVBL	17
HAGH	17
SLC25A4	17
RBM4	17
BCAT2	17
SCAF4	17
MRPL27	17
MTMR11	17
BLVRA	17
HMOX1	17
ATPAF1	17
ACSL5	17
NDUFV3	17
RPUSD4	17
COX5B	17
LIME1	17
UQCRQ	17
NDUFS1	17
ABCD3	17
ACADSB	17
PCCB	17
BOLA3	17
ETFA	17
SLC25A11	17
FEZ1	17
AKAP1	17
WDR37	17
EHD3	17
SNAP29	17
GOLT1B	17
PEX19	17
QRSL1	17
SLC30A4	17
SLC39A10	17
GNPAT	17
ALDH6A1	17
TMEM87A	17
SERPINH1	17
NDUFAF3	17
PTBP2	17
SLC27A4	17
FOXRED2	17
MGST3	17
FAM90A1	17
MRPL55	17
PHLDA3	17
DYRK4	17
MUL1	17
TBL2	17
CLPX	17
IPO13	17
MRPL46	17
GNPTG	17
DUSP11	17
ASL	17
ATPAF2	17
MRPL39	17
ACADM	17
MRPL33	17
SCD	17
DNAJC11	17
FASTKD2	17
TIA1	17
DBT	17
UBAC2	17
FAM136A	17
ANKFY1	17
OR7D2	17
GATC	17
GGPS1	17
MARS2	17
AURKAIP1	17
NDUFC2	17
PREPL	17
FOXRED1	17
FAM117B	17
CBR1	17
RBL2	17
TP53BP1	17
PECR	17
DUSP5	17
SLC27A1	17
PPM1K	17
MRPS18A	17
SNX14	17
TMEM223	17
UQCRHL	17
RDH11	17
ALDH9A1	17
ARMCX3	17
ABCB7	17
RPUSD3	17
PUS1	17
EARS2	17
MGAT5	17
SCD5	17
MARCKSL1	17
IVD	17
COX6A1	17
TM2D2	17
CTSW	17
TACO1	17
OPA3	17
CENPC	17
CRLS1	17
C12orf57	17
ADCK1	17
ZMAT3	17
ACOT2	17
TIMM23	17
GUF1	17
MTX2	17
THEM4	17
CLCC1	17
DHODH	17
NUBPL	17
SMPD1	17
HYLS1	17
HIGD1A	17
MRPS18C	17
IMPACT	17
GK5	17
GPD2	17
NDUFA1	17
NFS1	17
TMEM161A	17
MPLKIP	17
FASTK	17
SDHAF2	17
KLRF1	17
METTL8	17
RTP5	17
NDUFA6	17
HSCB	17
FARS2	17
USP45	17
CHCHD4	17
SUCLA2	17
PARS2	17
MBTPS2	17
COX11	17
EBAG9	17
MRPS31	17
ERMP1	17
BDH1	17
EPHX2	17
SGPP1	17
FLAD1	17
SPHK2	17
BCKDHB	17
OR3A2	17
RSC1A1	17
COX17	17
LARS2	17
HACL1	17
GDPD5	17
DNAJC30	17
LRRC27	17
BCKDK	17
CHST10	17
MCCC1	17
ISCA2	17
ERAP2	17
POMGNT2	17
PEX12	17
SNCG	17
LIPT1	17
HLCS	17
ACOT4	17
GFER	17
HIBADH	17
ALDH4A1	17
ZNHIT2	17
WARS2	17
COX18	17
FAHD1	17
BPNT1	17
VPS16	17
TIMM17B	17
PACS2	17
ABCD1	17
COQ3	17
CROT	17
NDUFB1	17
MPV17L2	17
HIGD2A	17
MPV17L	17
COLEC12	17
COX14	17
MRPL36	17
TMEM205	17
COA7	17
LURAP1L	17
CACNA2D2	18
NMUR1	18
S1PR5	18
CX3CR1	18
S1PR1	18
CCL4	18
ADCY9	18
CCR5	18
PRKCH	18
GNAZ	18
GNG11	18
ADCY7	18
PDE4A	18
CCL5	18
LPAR5	18
F2R	18
PTGDR	18
PLCB1	18
CXCR3	18
KCNA3	18
OXTR	18
P2RY12	18
P2RY10	18
ADRA2A	18
GNG2	18
P2RY1	18
AKR1C3	18
CXCR6	18
SRD5A3	18
LPAR1	18
HEBP1	18
GDF11	18
TMEM25	18
FZD6	18
ADCY3	18
PTGIR	18
GPR25	18
RXFP2	18
GPBAR1	18
EFR3A	18
GNGT2	18
P2RY2	18
TTYH3	18
ARL5B	18
SLC20A1	18
SLC9A1	18
ATP2B4	18
CCL3	18
ADRB2	18
TSHR	18
PTGER4	18
LAMA5	18
SUSD4	18
CCR4	18
CCR9	18
CALCRL	18
PTGER2	18
PRKG2	18
CTSF	18
S1PR3	18
C3	18
LPAR4	18
ANO5	18
UGT2B15	18
MFSD12	18
TMEM87B	18
FPR3	18
DOLK	18
DPAGT1	18
PIK3R3	18
PTER	18
ARV1	18
PTPRK	18
PXDN	18
S1PR2	18
ARHGEF25	18
DPM3	18
TPCN1	18
CCL1	18
GPR132	18
ACKR3	18
XCL2	18
TAC3	18
GRK5	18
CCR10	18
TAS2R20	18
GMPPB	18
TAS2R31	18
KALRN	18
TAS2R14	18
PAM	18
SCCPDH	18
FZD4	18
SSTR3	18
ALG10	18
ALG5	18
GMPPA	18
ADRB1	18
ALG1	18
HTR1B	18
CCKBR	18
P2RY11	18
STK25	18
CCL25	18
HTR1E	18
DIABLO	18
ADORA1	18
CD69	18
PDE6G	18
PRKAR1B	18
POMK	18
UTS2B	18
ANKRD13C	18
TBXA2R	18
AMIGO1	18
PON2	18
GNA11	18
AGTR1	18
F2RL3	18
POMGNT1	18
GPR55	18
TAS2R50	18
CACNB1	18
ADORA2B	18
ADORA3	18
SUCNR1	18
NPRL3	18
SESN3	18
RGS10	18
FKRP	18
NPDC1	18
RAMP1	18
HTR2A	18
TMEM39B	18
CXCL2	18
POMT1	18
PTGDR2	18
ALG11	18
SKAP1	19
FAM102A	19
HPS3	19
EML3	19
HPS4	19
APPBP2	19
PPHLN1	19
SLC25A23	19
NEK4	19
PHLDB3	19
SETD5	19
BLCAP	19
ARMCX5	19
EML2	19
EGFR	20
NLRP10	20
SLITRK3	20
HS6ST3	20
SDC3	20
SNAP91	20
LAD1	20
GSTM1	21
GSTM2	21
GPX2	21
GSTM4	21
PLXNB1	22
SEMA5A	22
ADAMTS17	22
ADAMTS15	23
THSD7B	23
CD300C	24
LILRB1	24
MTRNR2L1	25
MTRNR2L10	25
KDSR	26
P2RX4	26
P2RX7	26
SPTLC2	26
RDH13	26
ACER3	26
PADI3	27
TEX35	27
PADI1	27
MC4R	28
NPY	28
GHRHR	28
CALCR	28
GABBR2	28
GABRA4	28
CCL4L1	28
TAS2R7	28
ADCY8	28
CASS4	29
NME8	29
ZCWPW1	29
FMN1	30
WDFY4	30
OR2Z1	31
RTP3	31
OR5B12	31
OR2K2	31
OR13A1	31
OR2L3	31
OR2T11	31
OR10H1	31
OR6K6	31
CRH	32
TAAR2	32
WIF1	33
WNT9A	33
DRD1	34
SCTR	34
NPY1R	35
OPRK1	35
GNG12	35
GRM6	35
AGAP2	36
UNC5B	36
GRIP1	36
UNC5A	36
GRIK1	36
PICK1	36
NTN1	36
GRIP2	36
KRT14	37
KRT36	37
LCE4A	38
LCE5A	38
KRT24	39
KRT75	39
KRT19	39
KRT85	39
NYX	40
SHROOM1	40
ST3GAL1	41
ST6GALNAC1	41
GALNT6	41
GPC4	41
HPSE2	41
NOMO3	41
XYLT1	41
FAM20B	41
GCNT4	41
KLK11	42
PCDH20	42
MYH1	43
MYH7	43
MYH6	43
KRT34	44
KRT84	44
IL27RA	45
DNAJC18	45
CELSR2	45
PLD6	45
TMEM30B	45
RCVRN	46
SCRN3	46
CAMK2A	47
GRM1	47
NLGN1	47
CALB1	48
OSGIN2	48
TBCEL	49
TECTA	49
KRT6B	50
KRT7	50
NES	50
CACNG2	51
GRIN2B	51
PTPN5	51
EPHA6	52
EPHA7	52
FHOD1	53
SUOX	53
PAPSS2	53
GALE	53
DCAF15	53
KCND1	54
KCNIP2	54
CYP2B6	55
UGT1A10	55
SLC22A16	56
TMEM164	56
FLVCR1	56
CDH12	57
CDH7	57
CDH9	57
NPBWR1	58
PPY	58
FAH	59
HGD	59
ATP1A4	60
FXYD3	60
CDH23	61
CLRN1	61
LCE1F	62
TCHH	62
CYP1A1	63
CYP2A13	63
DPY19L3	64
PAPLN	64
CLEC2D	65
LSR	65
GPR89A	65
FRMD5	65
CCDC130	66
KDM8	66
NRP1	67
ROBO1	67
ROBO3	67
DPYSL4	67
ROPN1L	68
RSPH3	68
RAET1G	69
TECTB	69
PCED1B	70
S100PBP	70
DPEP2	71
DPEP3	71
CCDC183	72
CEP131	72
SUCO	73
TAPT1	73
IL18R1	74
IL18RAP	74
GJB2	75
MUC13	75
APOC3	76
GPC3	76
DHRS4	77
TYSND1	77
IFT22	78
PARD6B	78
ADAMTS19	79
ADAMTS9	79
CBWD1	80
FAM3B	80
KBTBD13	81
SPSB4	81
COL10A1	82
COL11A2	82
COL26A1	82
COL6A2	82
VWCE	82
COL4A3	82
COL6A1	82
GPR4	83
PROKR2	83
HTR2C	84
KISS1	84
PCDH15	85
USH1G	85
CHCHD7	86
COX19	86
BCS1L	86
CIRBP	87
KHDRBS2	87
CTC1	87
BMPR1B	88
RGMA	88
NOG	88
RGMB	88
NEO1	88
HTR4	89
NPSR1	89
ADCYAP1	89
EDNRA	89
GNG3	89
PTH1R	89
ACAD8	90
FAM161B	90
DOCK3	91
SLC9A9	91
ANO8	92
MXRA8	92
LAMC2	93
MMP20	93
GPRC6A	94
NMB	94
OR2W3	95
REEP4	95
SPRR2B	96
SPRR3	96
IVL	96
ADAMTS10	97
SPON1	97
ADAMTS6	97
ITPKA	98
PLCZ1	98
BSND	99
CLCNKA	99
PCDHA11	100
PCDHA4	100
MFSD11	101
MFSD5	101
GGT7	102
GLS2	102
PNPLA3	103
TM6SF2	103
FAM122B	104
SCRN2	104
MARVELD2	105
NDUFAF1	105
SNAP25	106
SYT16	106
AEN	107
MID2	107
FAM214A	107
BYSL	107
CHI3L2	108
CHID1	108
GAD1	109
SLC6A1	109
PRB4	110
PRH2	110
GPR31	111
TAS2R9	111
GNAO1	112
GNG13	112
GNAL	113
OR2J3	113
OR1M1	113
ASPHD2	114
GRPR	114
ATP6V1C2	115
ATP6V1G2	115
APLN	116
GNB3	116
IFT80	117
TTC21B	117
CSH2	118
SOST	118
HS1BP3	119
RWDD2B	119
BRD9	120
INO80E	120
AADAT	121
OGDHL	121
ENO2	122
ENO3	122
GLYCTK	122
SMYD4	123
SMYD5	123
B3GALT5	124
FUT1	124
ADHFE1	125
LIPC	125
ADAMTSL2	126
SEMA5B	126
TOX	127
TOX2	127
ANKRD36BP1	128
KRT20	128
ANKK1	129
TTC12	129
BCAR1	130
ELMO1	130
L1TD1	131
TSEN34	131
GAPDHS	132
RASGEF1B	132
CTNND1	133
FER	133
DAAM2	134
KRTAP10-7	134
COL3A1	135
POSTN	135
KCNMB1	136
KCNN3	136
LY6K	137
OPCML	137
CP	138
SLC11A2	138
CELA3A	139
CPA1	139
N4BP2L2	140
WNT4	140
HRH4	141
TAS1R3	141
CENPJ	142
TUBG2	142
CDON	143
IHH	143
ADAMTS14	144
THSD4	144
SLC35B3	145
SLC35C2	145
MPPE1	146
PLXNA2	146
AKR1B10	147
NOS2	147
ACTA2	148
MAML3	148
CRYAB	149
IQGAP3	149
TAS2R19	150
TAS2R5	150
LDHAL6A	151
ME3	151
EDNRB	152
MLN	152
TDRD6	153
TDRKH	153
