Gene_A	Gene_B	correlation
AT1G62800	AT2G20340	0.7573496520104274
AT1G67440	AT5G35170	0.7573144350146117
AT1G17690	AT4G15850	0.7573027498034738
AT1G35680	AT2G33370	0.7572990590059882
AT1G69440	AT3G49500	0.7572896472565468
AT2G31880	AT5G06320	0.7572812378709596
AT1G78450	AT2G35580	0.7572600278075936
AT1G08360	AT1G22780	0.7572565354916689
AT1G26630	AT5G23900	0.7572419912370881
AT1G25420	AT1G51160	0.7572407542886463
AT1G01290	AT1G37130	0.757236393686902
AT1G29150	AT5G14590	0.7572250491686929
AT1G47220	AT5G57950	0.7572076553791269
AT1G19020	AT3G50930	0.7571312126749045
AT1G55900	AT4G37910	0.7571234356165623
AT1G69070	AT3G51270	0.7570916239407728
AT1G52930	AT5G60990	0.7570620462764255
AT1G52980	AT5G43720	0.7570306001159098
AT1G15110	AT5G04040	0.7570116059505959
AT1G08380	AT4G04640	0.7570097446984008
AT1G06210	AT1G21380	0.7570005216352091
AT1G18150	AT5G57950	0.7569656323871575
AT1G69620	AT3G25520	0.7569503619506772
AT1G64280	AT4G16890	0.7569461811481941
AT1G60850	AT5G20180	0.7569435191021527
AT1G29150	AT5G45900	0.7569242389749349
AT1G31817	AT2G43460	0.7568689549996473
AT1G30480	AT4G03430	0.7568641317954733
AT1G50920	AT5G54910	0.7568632842451735
AT1G77760	AT1G78460	0.7568443462103293
AT1G15440	AT2G43650	0.7568246528602767
AT1G42970	AT1G65230	0.7568242660804759
AT1G05055	AT1G53930	0.756805771400285
AT1G30820	AT4G15770	0.7567965506896908
AT1G13160	AT1G63980	0.7567714999257409
AT1G26880	AT2G36160	0.7567343541447521
AT1G78630	AT3G02080	0.7566967839165479
AT1G04270	AT1G69620	0.7566922003181249
AT1G17560	AT4G00100	0.756649428364071
AT1G71840	AT3G18600	0.7566141129764702
AT1G03950	AT1G15130	0.7566100810405403
AT1G08360	AT5G23900	0.7565805608651193
AT1G08880	AT5G22330	0.7565681835168186
AT1G26910	AT3G57490	0.7565540900038334
AT3G57870	AT4G29130	0.7565537305094224
AT1G10490	AT5G14580	0.7565506943940169
AT1G77840	AT5G54760	0.7565345943361457
AT1G66530	AT2G40290	0.7564953296615105
AT1G78630	AT5G14320	0.756494187086564
AT1G56410	AT4G16265	0.7564732154748806
AT2G23430	AT2G27960	0.7564725850853036
AT1G12900	AT3G56940	0.7564499163747107
AT1G52230	AT3G47470	0.7564236460206608
AT1G77030	AT3G58660	0.7564205503102266
AT1G66580	AT4G39200	0.7564149354529447
AT3G20290	AT4G09570	0.7564079659408031
AT1G20960	AT5G09390	0.7563910148829769
AT1G10580	AT1G26370	0.7563756538390173
AT1G31870	AT2G32600	0.7563752519516619
AT1G06720	AT5G60990	0.7563386578555569
AT1G73690	AT3G29380	0.7563382054869653
AT1G23410	AT2G19740	0.756187809556015
AT1G50920	AT4G21130	0.7561116392616001
AT1G15130	AT5G63880	0.756082805128654
AT1G15420	AT5G63630	0.7560721528027805
AT1G66580	AT2G27710	0.7560673581008296
AT1G31817	AT3G13580	0.7560545199443849
AT1G04810	AT1G64010	0.7560435064571426
AT1G32990	AT5G24490	0.7560266383844675
AT1G18080	AT1G64770	0.7560020486500731
AT1G61520	AT4G10340	0.7559619769662992
AT1G30480	AT2G47330	0.7559580271500351
AT1G15440	AT3G18610	0.755947906388164
AT1G21410	AT2G40830	0.7559398150153972
AT1G48900	AT3G60245	0.7559156825709984
AT1G67740	AT1G70760	0.7558945815592333
AT1G61520	AT1G67740	0.7558894896242928
AT1G22780	AT5G35530	0.7558814135828515
AT1G11860	AT3G54050	0.7558675539145274
AT1G12480	AT3G11410	0.7558588365175257
AT1G26370	AT1G77030	0.7558560674910852
AT1G15700	AT3G12260	0.7557978528568386
AT1G35680	AT5G24490	0.7557937205337808
AT1G76140	AT2G47390	0.7557695690384288
AT1G45050	AT2G30110	0.7557695179132969
AT1G32990	AT3G44890	0.7557481301765616
AT1G67740	AT5G46110	0.7557366912942376
AT1G61570	AT3G10090	0.7557140334628513
AT1G07770	AT3G05590	0.7557074530159015
AT1G18040	AT5G46210	0.755700976494206
AT1G52980	AT5G63630	0.7556804960039348
AT3G48040	AT4G13510	0.7556636663760482
AT1G63660	AT3G12670	0.7556556546100951
AT1G52980	AT3G07050	0.7556453458222361
AT1G29070	AT3G54210	0.7556341757071054
AT1G04420	AT3G54210	0.7556236632644726
AT1G64510	AT4G01800	0.7556144366545349
AT1G61520	AT3G16140	0.7556129261693953
AT1G72370	AT3G10610	0.7556046975934915
AT1G14200	AT5G37930	0.7556029275249031
AT1G30910	AT2G46650	0.7555841195538687
AT1G14030	AT3G53130	0.755582155609275
AT1G01620	AT2G26180	0.7555666048380197
AT1G77750	AT4G13170	0.7555492423792345
AT1G75350	AT5G47190	0.7555131887674299
AT1G10580	AT1G33980	0.755505027592823
AT1G12960	AT4G33250	0.7554909632069563
AT1G60850	AT3G10530	0.7554893646529248
AT1G14810	AT5G13280	0.755430747443743
AT1G48350	AT1G50900	0.7554295994761427
AT1G13690	AT2G47640	0.7554053591856452
AT1G49400	AT2G18400	0.7553967583080393
AT1G32060	AT1G74470	0.7553938883706109
AT1G18540	AT2G43460	0.7553849928418521
AT1G55080	AT5G64680	0.7553740021987881
AT1G24510	AT3G04770	0.7553738418464115
AT1G51510	AT5G12190	0.7553625323464986
AT1G72370	AT3G49010	0.7553345478838315
AT1G61580	AT5G20160	0.7553241001198407
AT1G04710	AT5G37850	0.7553202699558271
AT1G48630	AT5G08180	0.7553172398795395
AT1G01620	AT1G70760	0.7552990396452609
AT1G77030	AT4G19610	0.7552968049738201
AT1G72440	AT3G02320	0.7552479216545379
AT1G03110	AT3G12860	0.755207505596849
AT1G60620	AT5G50320	0.755168290411474
AT1G48160	AT5G03850	0.7551534730105415
AT1G07320	AT1G64510	0.7551532957787651
AT1G66510	AT2G42270	0.7551427392774279
AT1G75840	AT4G16340	0.7551026103757754
AT1G77940	AT5G59850	0.7550958744664626
AT1G26370	AT1G79940	0.7550940697144555
AT1G06720	AT5G40530	0.7550844913242725
AT1G64880	AT3G05560	0.7550657808158934
AT1G01650	AT4G22760	0.7550527900828263
AT1G51510	AT2G45710	0.7550508220380281
AT1G47710	AT5G08570	0.7550381220160969
AT1G75350	AT3G54210	0.7550353588482471
AT1G14320	AT4G14320	0.7550293786864045
AT1G74880	AT4G09350	0.7549599004227936
AT1G53930	AT4G38630	0.754951955667764
AT4G18010	AT5G03240	0.7549285473357094
AT1G04970	AT5G37850	0.7549240153243971
AT1G01080	AT1G07320	0.7548721309492351
AT1G20330	AT1G76090	0.7548569438290036
AT1G72370	AT5G47210	0.7548466008001857
AT1G07770	AT2G43460	0.7548298470807199
AT1G20960	AT3G11960	0.7548245723347543
AT1G01940	AT2G40650	0.7548212117897273
AT1G78630	AT4G24770	0.7548206339919006
AT1G74970	AT4G25080	0.7548136231727931
AT1G73230	AT5G15520	0.7547946764288509
AT3G12090	AT3G17000	0.7547675671255436
AT1G77180	AT2G44200	0.7547557196660583
AT1G09340	AT1G65230	0.7547554549977685
AT1G22780	AT3G17170	0.7547542411887588
AT1G69620	AT4G33250	0.7547282698873223
AT1G02830	AT3G04770	0.7546863482066839
AT1G15420	AT5G17270	0.7546821902847072
AT1G04170	AT1G56110	0.7546781986029736
AT1G07320	AT1G32470	0.7546687515975907
AT1G26910	AT5G61970	0.7546428441459939
AT1G26130	AT2G40460	0.7546188784167729
AT1G50490	AT5G05510	0.7546153125052777
AT1G18540	AT4G34670	0.7546104418205297
AT1G34430	AT5G49460	0.754564928299006
AT1G32090	AT1G68710	0.7545176718985993
AT1G72560	AT2G46520	0.7545161025260282
AT1G16740	AT1G64880	0.7545016861665425
AT1G26880	AT4G13170	0.7544990018988712
AT1G32550	AT4G39710	0.7544709790732742
AT1G77750	AT5G47210	0.7544460275500747
AT1G30630	AT5G46750	0.7544435249084334
AT1G74910	AT4G11980	0.7544069983513358
AT1G06720	AT1G17690	0.7543487644011172
AT1G17690	AT4G28200	0.7543390523511537
AT1G04480	AT4G12600	0.7543371232223485
AT1G66620	AT3G07550	0.754314160448503
AT1G60080	AT5G13570	0.7542833148924311
AT1G61580	AT2G39260	0.7542827971157855
AT1G63660	AT3G13230	0.7542771742324906
AT1G04690	AT2G20840	0.7542767960238376
AT1G48630	AT3G13230	0.7542750053303807
AT1G45050	AT3G08700	0.7542485487954128
AT1G67560	AT5G03690	0.7542382925426843
AT1G15950	AT4G05160	0.7541914676703874
AT1G48160	AT3G53740	0.7541588292641319
AT1G09340	AT4G37230	0.7541178718773145
AT1G50460	AT4G14570	0.7540522566267276
AT1G64510	AT2G33800	0.754031938143663
AT1G04810	AT3G16320	0.754008631870288
AT1G32990	AT3G56340	0.7540038531325531
AT1G10730	AT1G59970	0.7539890625460085
AT1G18540	AT5G35530	0.7539879430060954
AT1G32450	AT5G13400	0.7539800248877416
AT1G05160	AT1G60980	0.7539537408217158
AT1G50920	AT1G63980	0.753943674882235
AT5G01410	AT5G60540	0.7539280703714939
AT1G77840	AT4G27130	0.7539093745032849
AT1G60850	AT3G47370	0.7538879499264016
AT1G03190	AT3G10330	0.7538869667401725
AT1G10580	AT2G21060	0.753884338440887
AT1G61580	AT3G57490	0.7538830669555765
AT1G71840	AT2G40360	0.75388022615525
AT1G64010	AT3G25960	0.7538772916653661
AT1G51510	AT2G32220	0.7538748061251889
AT5G60100	AT5G61380	0.7538673325430304
AT1G44170	AT5G14940	0.7538664297165171
AT1G57620	AT1G59540	0.7538547817620005
AT1G77180	AT5G64200	0.7538494318041118
AT1G50110	AT2G17265	0.7538291340151907
AT1G71230	AT4G02570	0.7538132514252663
AT1G72140	AT4G02900	0.7538091673691496
AT3G61190	AT5G07300	0.7538026284410241
AT1G32090	AT1G59820	0.753799668098271
AT1G18260	AT4G21810	0.7537854989955004
AT1G77030	AT3G16840	0.7537774965702574
AT1G24620	AT1G47710	0.7537580922583564
AT1G11680	AT1G48600	0.7537566518136373
AT1G23310	AT4G15530	0.7537523121590326
AT1G07070	AT2G04520	0.7537133956449215
AT1G30120	AT4G01310	0.7537072521105843
AT1G55150	AT2G23930	0.7536579921581139
AT1G54270	AT2G24050	0.7536535619562929
AT1G08360	AT3G07110	0.7536249084716907
AT1G07360	AT5G64200	0.7536211583373988
AT1G14320	AT3G25520	0.7536005260728099
AT1G48350	AT2G37660	0.7535197549888154
AT1G75670	AT2G43650	0.7535185985697747
AT1G18070	AT5G47880	0.7535151194914237
AT1G26880	AT4G00100	0.7535079794132713
AT1G47710	AT4G34870	0.7534867101832993
AT1G16470	AT1G45000	0.7534836162125117
AT1G34030	AT3G28900	0.7534492354201558
AT1G69620	AT5G23900	0.7534305536308321
AT1G62750	AT3G63490	0.7534046648733566
AT1G13160	AT3G16810	0.7533948748655425
AT1G10490	AT5G60990	0.7533880334957018
AT1G28395	AT5G64140	0.7533805265886001
AT1G35680	AT2G37660	0.7533750502124698
AT1G49400	AT3G63490	0.7533690258117558
AT1G18540	AT1G48160	0.753360330901582
AT1G34000	AT1G55480	0.7533594186652869
AT1G56070	AT3G09200	0.7533537492589456
AT1G48240	AT4G32150	0.7533250210408957
AT1G15860	AT4G21100	0.7533238773688508
AT1G15420	AT5G61330	0.7533187288468501
AT1G72440	AT5G60990	0.753307849675516
AT1G01940	AT1G30480	0.7532323589377969
AT1G63660	AT4G05410	0.7532246269776415
AT1G63780	AT5G38890	0.7532185120861888
AT1G32060	AT5G61410	0.7532166275285613
AT1G18890	AT4G21940	0.7532118796577091
AT1G50920	AT3G55510	0.753208193072926
AT1G67630	AT2G29570	0.7531639067396447
AT1G62750	AT5G13650	0.7531627751290328
AT1G21160	AT5G47930	0.7531458996957094
AT1G20960	AT2G17870	0.753090292271191
AT1G10490	AT1G33390	0.7530843873903634
AT1G63810	AT2G47250	0.7530747657128246
AT1G70730	AT4G29220	0.7530717225819487
AT1G48900	AT4G10450	0.7530662527199754
AT1G74270	AT4G34110	0.7530499582133056
AT1G33390	AT3G07750	0.7530400333424563
AT1G55670	AT4G09650	0.7530373243254294
AT1G63810	AT3G49080	0.7530293250641829
AT1G05190	AT3G52150	0.752990251133288
AT1G17560	AT2G43030	0.7529708292133533
AT1G54340	AT4G35090	0.752952352879364
AT1G76540	AT2G25880	0.7529093291101182
AT1G77030	AT4G28450	0.7528655600768106
AT1G08130	AT5G15920	0.7528547158601578
AT3G23400	AT5G03240	0.7528526002464321
AT1G04230	AT3G55510	0.7528300344590724
AT1G15420	AT3G15080	0.7528049375085392
AT1G50490	AT1G78770	0.7527940635777657
AT1G29440	AT1G29510	0.7527448937944359
AT1G77180	AT3G22320	0.7527336743437637
AT1G63780	AT2G46230	0.7527195770097503
AT1G67740	AT3G26060	0.7527180566999164
AT1G14200	AT3G17000	0.7527033737281256
AT1G69070	AT3G04820	0.7526944375676101
AT1G66740	AT2G07690	0.7526494120108608
AT1G26910	AT1G61580	0.7526407803370094
AT1G14620	AT1G16870	0.752639897718417
AT1G51510	AT2G39260	0.7526244197060055
AT1G12110	AT3G54510	0.7526239517778013
AT1G04170	AT3G11830	0.7526107181049172
AT3G11410	AT5G14760	0.7526052437229656
AT1G69620	AT4G13170	0.7525979394074694
AT1G69070	AT4G27010	0.7525922638618936
AT1G64510	AT5G47190	0.752591375797904
AT1G03680	AT1G32990	0.7525663065555988
AT1G60620	AT3G13940	0.752549364342079
AT1G59580	AT5G67280	0.7525460951335967
AT1G52980	AT4G15770	0.7524952360679964
AT1G72370	AT4G31700	0.7524572092767445
AT1G52930	AT5G13830	0.7524562204600489
AT1G23360	AT5G58800	0.7524525687750864
AT1G04810	AT5G04170	0.7524138429386706
AT1G44575	AT3G18890	0.7523907253860224
AT1G15440	AT5G19300	0.7523239021658564
AT1G53930	AT3G45540	0.7522586853682038
AT1G63940	AT4G35000	0.7522226940613271
AT1G63970	AT2G26930	0.752172678637893
AT1G50400	AT5G43970	0.7521705873133947
AT1G02130	AT2G34840	0.7521680417430787
AT1G76100	AT4G38970	0.7521640878480317
AT1G48430	AT5G40610	0.752105969939664
AT1G67630	AT1G77470	0.7521007943865101
AT1G12400	AT4G10710	0.7520452588344623
AT1G26880	AT3G02080	0.7519874106685701
AT1G26130	AT1G30360	0.7519810221190208
AT1G55830	AT4G28450	0.7519432803486734
AT1G53490	AT2G46980	0.7519239581019715
AT1G69770	AT5G61000	0.7519180315212225
AT1G03860	AT4G34700	0.7519036078297703
AT1G15200	AT3G01160	0.7518864237175733
AT1G56500	AT3G29100	0.7518761894816399
AT1G48920	AT3G57000	0.7518717396815155
AT1G15930	AT1G18080	0.7518707763303284
AT1G61580	AT5G20180	0.7518556783834844
AT1G67560	AT3G45140	0.7518269913106742
AT1G26880	AT3G60770	0.7518103279465614
AT1G09340	AT5G66570	0.7517801507472677
AT1G26630	AT4G15000	0.751730982455167
AT1G43860	AT5G14050	0.7516627433846089
AT1G63660	AT5G26710	0.7516621224508426
AT1G63660	AT3G02530	0.7516608748598147
AT1G60990	AT2G26080	0.7516361288209321
AT2G26180	AT2G40540	0.7516218769062984
AT1G49760	AT1G54170	0.7516153833278917
AT1G17420	AT2G35710	0.7516045518499377
AT1G33390	AT5G20160	0.7516008998730654
AT1G66580	AT2G44860	0.7515854129149746
AT1G27770	AT4G03560	0.7515647056475147
AT1G24040	AT4G24750	0.7515460497521264
AT1G49910	AT2G03430	0.7515457456724506
AT1G10490	AT1G50920	0.751538955058039
AT1G31290	AT5G54640	0.7515154696103337
AT1G16350	AT1G78680	0.7515071164527953
AT1G20960	AT2G47330	0.7515066903571374
AT1G14620	AT4G37660	0.7514879247232871
AT1G56110	AT4G13780	0.7514792117284687
AT1G23410	AT3G44590	0.751422475999211
AT1G77180	AT2G16860	0.7514169658060894
AT1G78630	AT5G23900	0.7514061402979993
AT1G17690	AT5G38890	0.7514022509657369
AT1G72730	AT4G20980	0.7513856655223987
AT1G69070	AT5G47680	0.7513533982048913
AT1G63180	AT5G39320	0.7513304453419134
AT1G48160	AT5G23900	0.7513118153823437
AT1G03860	AT1G14450	0.7513085778674407
AT1G56070	AT3G59920	0.7512965508625656
AT1G75510	AT3G18790	0.7512844912713976
AT1G42440	AT3G01540	0.7512425109737059
AT1G07110	AT1G76550	0.7512416727649647
AT1G15250	AT2G39460	0.7512156715891826
AT1G60620	AT5G52820	0.7511931369627802
AT1G07070	AT1G23410	0.7511776295064239
AT1G22920	AT4G10040	0.7511634378015996
AT5G09230	AT5G37510	0.7511538649808311
AT1G09340	AT1G75690	0.7511372141749831
AT1G53980	AT3G21830	0.7510698724223823
AT1G53850	AT3G29130	0.7510631865991971
AT1G76970	AT3G12740	0.7510367316920048
AT1G16470	AT5G58290	0.7510268964016197
AT1G10490	AT5G01230	0.7510179934190205
AT1G26370	AT3G28870	0.7509687412635634
AT1G09340	AT2G39470	0.7509440538125214
AT1G05030	AT1G69860	0.7509215010674444
AT1G07320	AT3G44890	0.7509041797201659
AT1G29310	AT2G03120	0.7508774436062559
AT1G72990	AT3G26720	0.7508460361907999
AT2G26180	AT5G13170	0.7508394774830955
AT1G11910	AT1G29150	0.7508244019008894
AT1G14650	AT2G29210	0.7507983964899921
AT1G23310	AT5G09660	0.750780397862635
AT1G64520	AT3G22630	0.7507493014817107
AT1G60080	AT3G60360	0.7507413673302887
AT1G29150	AT3G22630	0.7507393589513762
AT1G07070	AT5G27770	0.7507389191128517
AT1G48350	AT3G44890	0.7507358476676737
AT1G59900	AT5G42740	0.7507144735917378
AT1G77030	AT4G30990	0.7506979903651652
AT1G63050	AT5G13640	0.7506862441972912
AT1G75350	AT4G01310	0.7505999030388907
AT1G07410	AT2G20050	0.7505728986598547
AT1G18070	AT1G22270	0.7505682744984553
AT1G16740	AT5G08180	0.7505372110862824
AT1G66200	AT4G23100	0.750479053483741
AT1G32990	AT2G43030	0.7504772390769174
AT1G03760	AT1G26660	0.7504233421673868
AT4G21100	AT5G46210	0.7503856716410885
AT1G75820	AT5G50375	0.7503796851628339
AT1G18540	AT2G33800	0.7503787246633093
AT2G27960	AT3G10525	0.7503732782307152
AT1G10430	AT4G15415	0.7503680985993679
AT1G49400	AT1G78630	0.7503633033145113
AT1G65700	AT4G38780	0.7503266578970553
AT3G08580	AT3G24350	0.7502985501624999
AT5G20570	AT5G38480	0.7502916116354642
AT1G01650	AT4G22770	0.7502827161951666
AT1G01550	AT5G38310	0.7502544338657567
AT1G60430	AT4G14800	0.750254061930209
AT1G43170	AT2G23350	0.7502484006203639
AT1G12110	AT4G22120	0.7502285601375502
AT1G04690	AT1G68570	0.750225891180212
AT1G05900	AT3G48425	0.7502022055668227
AT1G23740	AT2G21280	0.7502004847778191
AT1G16870	AT1G26460	0.7501961800575081
AT1G72320	AT2G43650	0.7501808069540415
AT1G75950	AT4G11260	0.7501735172428488
AT1G31970	AT3G07050	0.7501708515541433
AT1G17880	AT5G61170	0.7501630751707354
AT1G17690	AT5G37130	0.7501581981647267
AT1G75950	AT5G59300	0.7501409743071124
AT1G53720	AT3G23325	0.7501366548863763
AT1G69740	AT5G64960	0.7500875088902852
AT1G11860	AT1G32470	0.7500476217585056
AT1G32990	AT5G30510	0.7500391125133369
AT1G14200	AT3G60080	0.7500096885890242
AT1G11960	AT1G26130	0.7499764664036643
AT1G63780	AT2G37990	0.7499462009712063
AT1G76810	AT5G09510	0.7499383247094429
AT1G35680	AT5G30510	0.7499078874406442
AT1G51060	AT5G59910	0.7499049681872917
AT1G73720	AT2G47580	0.7498932664131365
AT2G44050	AT5G01810	0.7498857764300135
AT1G68000	AT4G22340	0.749867859908159
AT1G24706	AT4G31580	0.749866812900672
AT1G55880	AT5G04590	0.7498590526332783
AT1G71840	AT3G13230	0.7498503832539127
AT1G06380	AT5G40530	0.749791295462512
AT1G08520	AT2G21385	0.7497683597255872
AT1G76300	AT5G64200	0.749764083092932
AT1G63970	AT2G02500	0.7497487224423809
AT1G75510	AT2G29540	0.7497427752363692
AT2G39760	AT3G06720	0.7496985093515146
AT1G60870	AT4G24700	0.7496965300322521
AT1G65290	AT4G02580	0.7496736497175192
AT1G14400	AT1G65430	0.749607709614985
AT1G76300	AT3G03340	0.749587342122375
AT1G78450	AT2G14540	0.7495685109965794
AT1G30380	AT4G01150	0.7495608539275025
AT1G35680	AT3G63490	0.7495558204536422
AT1G54690	AT2G23380	0.7495555542951897
AT1G76100	AT2G42220	0.7495388971652964
AT1G75350	AT5G03940	0.7495320760677529
AT1G49250	AT4G34870	0.7495225167981975
AT1G26370	AT4G37120	0.7495141682415025
AT1G07270	AT1G20200	0.7495112613942584
AT1G49760	AT2G13540	0.749491239075042
AT1G18080	AT3G56340	0.7494901173618469
AT1G10840	AT3G60245	0.7494876207922072
AT1G33390	AT4G28200	0.7494561820376038
AT1G35420	AT4G27700	0.7494468361099544
AT1G14510	AT2G02470	0.7494163051771596
AT1G50940	AT3G52300	0.7493983238418217
AT1G62380	AT4G26200	0.74937039131605
AT1G69740	AT1G72990	0.7493598292420728
AT1G08520	AT5G58250	0.7493504761075824
AT1G11680	AT1G73600	0.7493448509570526
AT1G74270	AT3G09630	0.7492999446341986
AT1G29150	AT5G42790	0.7492938320333492
AT1G14150	AT4G26530	0.7492658412001117
AT1G71000	AT5G61380	0.7492601329811196
AT1G47210	AT3G62970	0.7492475919606897
AT1G04230	AT2G40700	0.7492346939149217
AT1G60850	AT5G15750	0.7492179722341282
AT1G56410	AT5G44170	0.7492153438099429
AT1G75950	AT5G06460	0.7491724379266903
AT1G15120	AT5G57815	0.7491708775086037
AT1G02780	AT4G31985	0.7491323906383097
AT1G16080	AT1G71500	0.7491229154966904
AT1G69070	AT3G01610	0.7491221990367749
AT1G11240	AT1G52930	0.7490999535482684
AT1G26910	AT5G57870	0.7490983960873502
AT1G29070	AT3G15190	0.748972085823208
AT1G34220	AT3G03960	0.7489199843389903
AT1G11240	AT3G24080	0.7488975897615137
AT1G52220	AT5G01530	0.7488849604594248
AT1G17690	AT1G29940	0.7488830493455261
AT1G63800	AT4G16520	0.7488286632583513
AT1G48630	AT3G16080	0.7487949372117612
AT2G37410	AT2G42620	0.7487925143236772
AT1G30120	AT4G24620	0.7487647566048102
AT1G04480	AT5G61170	0.7487642913813096
AT1G15930	AT3G04400	0.748746236051482
AT1G02150	AT3G09210	0.7487425483226458
AT1G21500	AT4G37230	0.7487266328908161
AT2G43330	AT4G14455	0.7486973885794163
AT1G25260	AT5G40530	0.7486819092108667
AT1G56450	AT2G27020	0.7486482440142276
AT1G54290	AT1G77840	0.7486422275101671
AT1G05910	AT4G38630	0.748618123083893
AT2G01950	AT3G62290	0.7485728639353242
AT1G16470	AT5G57950	0.7485467288890745
AT1G77750	AT5G09770	0.7485245936507117
AT1G03130	AT3G27690	0.7485145099323574
AT1G74910	AT5G19220	0.7485056997723097
AT1G14640	AT4G38740	0.7485022633325302
AT1G78650	AT5G46280	0.7484754936014834
AT1G71840	AT4G25730	0.7484536307619817
AT1G70730	AT4G35090	0.7484448020852879
AT1G78680	AT3G06650	0.7484341696795317
AT1G14620	AT2G36160	0.7484282015948002
AT1G11240	AT2G34570	0.7484264901016545
AT1G71840	AT3G51800	0.7484043865211872
AT1G06380	AT5G60990	0.7484037658626111
AT1G50920	AT5G66540	0.7483982166443596
AT1G17690	AT1G52980	0.7483667989221728
AT1G69400	AT3G20060	0.7483606995512224
AT3G48040	AT5G27350	0.7483292992699891
AT1G75670	AT4G27010	0.748302965160248
AT1G28395	AT3G06680	0.7482979459968143
AT1G11240	AT1G13160	0.7482959835383736
AT1G18080	AT5G27700	0.7482856679865284
AT1G73230	AT2G19730	0.7482812946946434
AT1G02150	AT5G64380	0.7482779685280823
AT1G33520	AT1G53720	0.7482643217836943
AT1G77030	AT5G55920	0.7482557876821299
AT1G61570	AT5G20160	0.7482409941548014
AT1G52230	AT3G27690	0.748231397395766
AT1G72370	AT5G15200	0.7481931655488983
AT1G62330	AT5G38310	0.7481875210616717
AT1G13120	AT5G05680	0.7481798557170218
AT1G01160	AT5G10450	0.7481567571845806
AT1G56190	AT3G22960	0.7481307363321665
AT1G08360	AT2G33370	0.7481113579371395
AT1G70730	AT3G27430	0.7481082555344142
AT1G03090	AT2G43400	0.7480871885343089
AT1G14460	AT2G21790	0.7480626510265229
AT1G04270	AT4G25890	0.748053245911549
AT1G49910	AT3G08700	0.7480514051535998
AT1G07770	AT5G56710	0.7480478081467601
AT1G36730	AT3G22860	0.7480416140772033
AT1G64190	AT5G24400	0.7480382476750059
AT1G64010	AT5G09550	0.7479665729987847
AT1G47260	AT5G67590	0.7479419314340774
AT1G67560	AT5G57170	0.7479415493408854
AT1G49410	AT2G29530	0.7479336058234286
AT1G49660	AT2G41530	0.7479139467962318
AT1G50460	AT5G18410	0.7479113170900713
AT1G03330	AT3G62310	0.7478128602050914
AT3G13330	AT5G03240	0.7477996931256414
AT1G67560	AT5G37770	0.7477927302622723
AT1G29070	AT1G50900	0.7477875022167192
